book_in_date,date_of_birth,gender,country_of_citizenship,detention_facility,apprehension_method,most_serious_conviction,year,month,day,state
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,Non-Custodial Arrest,Assault,2018,5,15,OR
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Aggravated Assault - Family-Strongarm,2018,5,15,OR
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,MEDFORD SUB-OFFICE,CAP Local Incarceration,NA,2018,5,15,OR
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Assault,2018,5,15,WA
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,15,WA
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Assault,2018,5,15,WA
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Assault,2018,5,15,WA
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Sex Assault,2018,5,15,OR
2018-05-15,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Drug Possession,2018,5,15,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Other efforts,Traffic Offense,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,Drug Trafficking,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Assault,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,NA,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Domestic Violence,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Vehicle Theft,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,INDIA,BELLINGHAM BPS ERO HOLDROOM,CAP Local Incarceration,Assault,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,SPRINGFIELD CITY JAIL,Non-Custodial Arrest,Driving Under Influence Liquor,2018,5,16,OR
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Rape - Remarks,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,UNITED KINGDOM,MEDFORD SUB-OFFICE,CAP Local Incarceration,NA,2018,5,16,OR
2018-05-16,"(b)(6),(b)(7)c)",Female,MEXICO,EUGENE HOLDROOM,Non-Custodial Arrest,NA,2018,5,16,OR
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,BELLINGHAM BPS ERO HOLDROOM,Non-Custodial Arrest,NA,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other Agency (turned over to INS),Larceny,2018,5,16,OR
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Federal Incarceration,Drug Trafficking,2018,5,16,OR
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Traffic Offense,2018,5,16,WA
2018-05-16,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other Agency (turned over to INS),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,5,16,OR
2018-05-17,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,NA,2018,5,17,WA
2018-05-17,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Located,Driving Under Influence Liquor,2018,5,17,WA
2018-05-17,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Non-Custodial Arrest,Driving Under Influence Liquor,2018,5,17,WA
2018-05-17,"(b)(6),(b)(7)c)",Male,EL SALVADOR,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Assault,2018,5,17,WA
2018-05-17,"(b)(6),(b)(7)c)",Male,COLOMBIA,SEATTLE FIELD OFFICE HOLD ROOM,Located,Traffic Offense,2018,5,17,WA
2018-05-17,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Selling Weapon,2018,5,17,OR
2018-05-17,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Assault,2018,5,17,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,BELGIUM,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Female,MEXICO,BELLINGHAM BPS ERO HOLDROOM,CAP Local Incarceration,Shoplifting,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Hit and Run,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Larceny,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Trespassing,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Fraud - Impersonating,2018,5,18,WA
2018-05-18,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Located,Assault,2018,5,18,OR
2018-05-19,"(b)(6),(b)(7)c)",Female,PHILIPPINES,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,19,WA
2018-05-19,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,19,WA
2018-05-19,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,19,WA
2018-05-19,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,5,19,WA
2018-05-20,"(b)(6),(b)(7)c)",Male,NORWAY,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,20,WA
2018-05-20,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,20,WA
2018-05-20,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,Drug Trafficking,2018,5,20,WA
2018-05-20,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,Amphetamine - Sell,2018,5,20,WA
2018-05-21,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,21,WA
2018-05-21,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Domestic Violence,2018,5,21,WA
2018-05-21,"(b)(6),(b)(7)c)",Male,MEXICO,BELLINGHAM BPS ERO HOLDROOM,NA,Assault,2018,5,21,WA
2018-05-21,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Crimes Against Person,2018,5,21,OR
2018-05-21,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,Non-Custodial Arrest,Assault,2018,5,21,OR
2018-05-21,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Driving Under Influence Liquor,2018,5,21,WA
2018-05-21,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Located,Battery,2018,5,21,OR
2018-05-21,"(b)(6),(b)(7)c)",Male,CAMBODIA,YAKIMA COUNTY,CAP State Incarceration,Homicide,2018,5,21,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,NIGERIA,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Assault,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Larceny,2018,5,22,OR
2018-05-22,"(b)(6),(b)(7)c)",Female,FRANCE,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,GUATEMALA,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Larceny,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other Agency (turned over to INS),Cocaine - Sell,2018,5,22,OR
2018-05-22,"(b)(6),(b)(7)c)",Male,VIETNAM,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,JOSEPHINE CO. JAIL,CAP Local Incarceration,Aggravated Assault - Police Officer-Strongarm,2018,5,22,OR
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Hit and Run,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Assault,2018,5,22,OR
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Selling Weapon,2018,5,22,OR
2018-05-22,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Fraud - Impersonating,2018,5,22,OR
2018-05-22,"(b)(6),(b)(7)c)",Male,"CHINA, PEOPLES REPUBLIC OF",SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Female,INDIA,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Located,Traffic Offense,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Fraud - False Statement,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Driving Under Influence Liquor,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,5,22,WA
2018-05-22,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP Local Incarceration,Driving Under Influence Liquor,2018,5,22,OR
2018-05-23,"(b)(6),(b)(7)c)",Male,HONDURAS,SEATTLE FIELD OFFICE HOLD ROOM,Located,Resisting Officer,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Forgery,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,BELLINGHAM BPS ERO HOLDROOM,CAP Local Incarceration,NA,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Possession Of Weapon,2018,5,23,OR
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,CAP Federal Incarceration,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,5,23,OR
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,NA,Enticement of Minor for Indecent Purposes,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Assault,2018,5,23,OR
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,BELLINGHAM BPS ERO HOLDROOM,Non-Custodial Arrest,Driving Under Influence Liquor,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Weapon Offense,2018,5,23,WA
2018-05-23,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,5,23,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Driving Under Influence Liquor,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Rape - Remarks,2018,5,24,OR
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Marijuana - Possession,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Traffic Offense,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,EUGENE HOLDROOM,Non-Custodial Arrest,Assault,2018,5,24,OR
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other Agency (turned over to INS),NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Fraud - False Statement,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,POLAND,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Sex Assault,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,KENYA,SEATTLE FIELD OFFICE HOLD ROOM,Located,Probation Violation,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,POLAND,TACOMA ICE PROCESSING CENTER,Patrol Border,NA,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,MEDFORD SUB-OFFICE,CAP Local Incarceration,Driving Under Influence Liquor,2018,5,24,OR
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other Agency (turned over to INS),Indecent Exposure,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Traffic Offense,2018,5,24,WA
2018-05-24,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Traffic Offense,2018,5,24,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Driving Under Influence Liquor,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sex Assault,2018,5,25,OR
2018-05-25,"(b)(6),(b)(7)c)",Female,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Smuggling Aliens,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Drug Possession,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,CAP State Incarceration,Burglary,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Aggravated Assault - Non-family-Weapon,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Obstruct Police,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Amphetamine - Sell,2018,5,25,OR
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Domestic Violence,2018,5,25,WA
2018-05-25,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Domestic Violence,2018,5,25,WA
2018-05-27,"(b)(6),(b)(7)c)",Male,PHILIPPINES,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,27,WA
2018-05-27,"(b)(6),(b)(7)c)",Male,NIGERIA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,27,WA
2018-05-27,"(b)(6),(b)(7)c)",Male,INDIA,TACOMA ICE PROCESSING CENTER,Inspections,NA,2018,5,27,WA
2018-05-27,"(b)(6),(b)(7)c)",Male,CANADA,TACOMA ICE PROCESSING CENTER,Patrol Border,Robbery,2018,5,27,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Other efforts,Assault,2018,5,29,OR
2018-05-29,"(b)(6),(b)(7)c)",Male,MARSHALL ISLANDS,YAKIMA COUNTY,CAP Local Incarceration,Possession Of Weapon,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2018,5,29,OR
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Assault,2018,5,29,OR
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,NA,Molestation of Minor,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Statutory Rape - No Force,2018,5,29,OR
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,JOSEPHINE CO. JAIL,Located,Amphetamine - Sell,2018,5,29,OR
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,NA,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Assault,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,TACOMA ICE PROCESSING CENTER,Non-Custodial Arrest,Aggravated Assault - Police Officer-Weapon,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Driving Under Influence Liquor,2018,5,29,OR
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP State Incarceration,Molestation of Minor,2018,5,29,WA
2018-05-29,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP State Incarceration,Heroin - Sell,2018,5,29,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Located,Amphetamine,2018,5,30,OR
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Other efforts,Assault,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Female,EL SALVADOR,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Federal Incarceration,Heroin - Sell,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Making False Report,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Located,Cocaine - Sell,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Cocaine - Possession,2018,5,30,OR
2018-05-30,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,NA,Simple Assault,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,NA,2018,5,30,WA
2018-05-30,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,Located,Hit and Run,2018,5,30,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Sex Offense Against Child-Fondling,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,SUDAN,YAKIMA COUNTY,CAP Local Incarceration,Burglary,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,SPRINGFIELD CITY JAIL,CAP Federal Incarceration,Hit and Run,2018,5,31,OR
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other Agency (turned over to INS),Domestic Violence,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Sexual Exploitation of Minor - Sex Performance,2018,5,31,OR
2018-05-31,"(b)(6),(b)(7)c)",Male,HONDURAS,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Heroin - Sell,2018,5,31,OR
2018-05-31,"(b)(6),(b)(7)c)",Male,CAMBODIA,TACOMA ICE PROCESSING CENTER,CAP Local Incarceration,Burglary,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA COUNTY,Other efforts,Traffic Offense,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,YAKIMA SUB-OFFICE,CAP Local Incarceration,Driving Under Influence Liquor,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,MEXICO,BELLINGHAM BPS ERO HOLDROOM,CAP Local Incarceration,Traffic Offense,2018,5,31,WA
2018-05-31,"(b)(6),(b)(7)c)",Male,GUATEMALA,SPRINGFIELD CITY JAIL,Non-Custodial Arrest,Driving Under Influence Liquor,2018,5,31,OR
2018-06-01,"(b)(6),(b)(7)c)",Female,KENYA,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,6,1,WA
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,NA,2018,6,1,WA
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Licensing Violation,2018,6,1,OR
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,NA,2018,6,1,WA
2018-06-01,"(b)(6),(b)(7)c)",Male,CAMBODIA,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,Weapon Offense,2018,6,1,OR
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Assault,2018,6,1,OR
2018-06-01,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,CAP Federal Incarceration,Domestic Violence,2018,6,1,OR
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,PORTLAND DISTRICT OFFICE,CAP State Incarceration,Assault,2018,6,1,OR
2018-06-01,"(b)(6),(b)(7)c)",Female,MEXICO,YAKIMA COUNTY,CAP Local Incarceration,Driving Under Influence Liquor,2018,6,1,WA
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,CAP Local Incarceration,Assault,2018,6,1,WA
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Non-Custodial Arrest,Resisting Officer,2018,6,1,WA
2018-06-01,"(b)(6),(b)(7)c)",Male,GUATEMALA,PORTLAND DISTRICT OFFICE,Non-Custodial Arrest,NA,2018,6,1,OR
2018-06-01,"(b)(6),(b)(7)c)",Male,MEXICO,SEATTLE FIELD OFFICE HOLD ROOM,Located,Possession Forged (identify in comments),2018,6,1,WA
